gene,SS0127_S17,SS0126_S16,SS0124_S14,SS0125_S15,SS0123_S13,SS0122_S12
NODE_105757_length_179_cov_39.677419_1,20,0,19,0,0,0
NODE_105758_length_179_cov_36.137097_1,64,0,40,0,0,0
NODE_105759_length_179_cov_31.685484_1,0,0,11,0,0,0
NODE_105770_length_179_cov_15.338710_1,0,0,40,0,0,0
NODE_105777_length_179_cov_10.991935_1,0,0,4,0,0,0
NODE_105786_length_179_cov_8.290323_1,8,2,24,0,2,0
NODE_105789_length_179_cov_6.943548_1,0,0,1,24,10,4
NODE_105836_length_178_cov_2173.739837_1,28,0,74,0,0,0
NODE_105840_length_178_cov_339.048780_1,104,7,245,14,15,0
NODE_105844_length_178_cov_213.707317_1,15,0,48,0,2,0
NODE_105845_length_178_cov_205.845528_1,29,0,182,0,0,0
NODE_105846_length_178_cov_170.552846_1,133,0,563,0,36,0
NODE_105850_length_178_cov_129.463415_1,320,10,277,2,12,17
NODE_105857_length_178_cov_79.349593_1,0,0,8,0,0,0
NODE_105869_length_178_cov_39.495935_1,89,0,90,0,0,4
NODE_105870_length_178_cov_39.032520_1,12,0,19,0,0,0
NODE_105874_length_178_cov_33.357724_1,8,0,127,0,0,0
NODE_105878_length_178_cov_26.967480_1,13,0,48,0,0,0
NODE_105882_length_178_cov_23.211382_1,0,34,0,14,13,18
NODE_105885_length_178_cov_17.975610_1,27,0,21,0,0,0
NODE_105887_length_178_cov_15.398374_1,4,8,29,5,5,12
NODE_105891_length_178_cov_11.308943_1,4,0,11,2,12,2
NODE_105892_length_178_cov_10.796748_1,0,0,7,0,4,0
NODE_105893_length_178_cov_10.666667_1,0,0,4,0,0,0
NODE_105902_length_178_cov_6.349593_1,0,0,22,0,0,0
NODE_105903_length_178_cov_6.276423_1,6,18,31,12,4,4
NODE_105907_length_178_cov_5.544715_1,4,0,0,0,22,0
NODE_105914_length_178_cov_4.162602_1,0,0,14,4,0,2
NODE_105918_length_178_cov_3.991870_1,0,0,4,0,0,0
NODE_105920_length_178_cov_3.747967_1,10,0,10,0,0,4
NODE_105946_length_177_cov_1692.950820_1,1839,0,3247,0,0,0
NODE_105947_length_177_cov_816.860656_1,179,4,163,0,0,0
NODE_105949_length_177_cov_391.295082_1,298,0,674,15,0,0
NODE_105955_length_177_cov_211.172131_1,112,8,116,10,36,0
NODE_105957_length_177_cov_124.532787_1,6,0,10,0,0,0
NODE_105961_length_177_cov_100.836066_1,5,8,18,18,26,6
NODE_105964_length_177_cov_90.180328_1,0,0,10,0,0,0
NODE_105966_length_177_cov_80.467213_1,125,0,322,0,0,0
NODE_105979_length_177_cov_41.860656_1,0,0,7,0,0,0
NODE_105985_length_177_cov_30.655738_1,11,0,33,0,6,0
NODE_105988_length_177_cov_30.262295_1,0,0,36,0,0,0
NODE_105989_length_177_cov_29.737705_1,0,0,28,0,0,0
NODE_105991_length_177_cov_29.172131_1,58,0,55,12,0,0
NODE_105994_length_177_cov_27.868852_1,77,0,134,0,0,0
NODE_105996_length_177_cov_25.081967_1,3,0,33,0,0,0
NODE_105997_length_177_cov_24.795082_1,0,0,27,0,0,0
NODE_105999_length_177_cov_21.049180_1,6,4,10,6,0,0
NODE_106001_length_177_cov_20.254098_1,13,0,34,0,2,0
NODE_106002_length_177_cov_20.049180_1,13,0,3,0,0,0
NODE_106005_length_177_cov_16.795082_1,0,0,22,4,0,0
NODE_106006_length_177_cov_16.245902_1,0,2,32,4,2,0
NODE_106009_length_177_cov_15.688525_1,10,0,16,0,0,0
NODE_106011_length_177_cov_13.409836_1,0,18,0,0,0,0
NODE_106013_length_177_cov_13.254098_1,16,0,25,0,0,0
NODE_106015_length_177_cov_12.959016_1,12,0,12,0,4,0
NODE_106023_length_177_cov_9.590164_1,0,21,0,0,2,0
NODE_106028_length_177_cov_7.139344_1,20,0,16,0,4,0
NODE_106034_length_177_cov_5.836066_1,0,0,30,0,0,0
NODE_106037_length_177_cov_5.631148_1,10,0,4,5,0,0
NODE_106038_length_177_cov_5.557377_1,8,0,18,0,0,0
NODE_106042_length_177_cov_5.040984_1,0,0,17,0,2,0
NODE_106044_length_177_cov_4.885246_1,0,0,0,12,4,0
NODE_106045_length_177_cov_4.606557_1,0,0,12,4,0,0
NODE_106058_length_177_cov_3.770492_1,0,0,2,0,8,0
NODE_106061_length_177_cov_3.540984_1,0,0,0,2,6,0
NODE_106064_length_177_cov_3.139344_1,0,0,8,0,4,0
NODE_106067_length_177_cov_3.040984_1,0,6,4,0,2,0
NODE_106099_length_176_cov_220.842975_1,59,0,63,8,2,0
NODE_106103_length_176_cov_143.942149_1,214,0,487,0,0,0
NODE_106108_length_176_cov_124.190083_1,48,34,80,93,4,69
NODE_106117_length_176_cov_45.991736_1,0,0,2,0,0,0
NODE_106125_length_176_cov_28.884298_1,0,0,104,0,0,0
NODE_106130_length_176_cov_22.785124_1,69,0,17,0,0,0
NODE_106136_length_176_cov_14.115702_1,4,0,21,2,0,0
NODE_106142_length_176_cov_10.818182_1,13,0,15,0,0,0
NODE_106148_length_176_cov_7.388430_1,4,0,8,0,3,2
NODE_106155_length_176_cov_5.586777_1,15,2,0,0,4,0
NODE_106163_length_176_cov_4.462810_1,0,2,14,42,46,36
NODE_106166_length_176_cov_4.074380_1,0,0,5,0,0,0
NODE_106169_length_176_cov_3.933884_1,7,0,2,0,0,0
NODE_106175_length_176_cov_2.867769_1,0,0,8,0,0,0
NODE_106177_length_176_cov_2.768595_1,0,0,0,4,0,0
NODE_106198_length_175_cov_375.900000_1,209,1,113,2,0,0
NODE_106201_length_175_cov_272.233333_1,62,0,131,0,0,0
NODE_106212_length_175_cov_101.525000_1,20,0,45,0,0,0
NODE_106215_length_175_cov_67.450000_1,560,0,593,0,0,0
NODE_106216_length_175_cov_66.083333_1,85,0,307,0,0,0
NODE_106218_length_175_cov_56.625000_1,44,0,98,0,0,0
NODE_106221_length_175_cov_52.216667_1,0,0,10,0,0,0
NODE_106225_length_175_cov_45.000000_1,29,4,17,2,3,0
NODE_106231_length_175_cov_33.325000_1,2,0,60,0,0,0
NODE_106234_length_175_cov_29.516667_1,103,0,394,0,0,0
NODE_106238_length_175_cov_27.216667_1,37,0,23,0,10,0
NODE_106245_length_175_cov_20.558333_1,34,0,46,0,0,0
NODE_106252_length_175_cov_12.775000_1,2,0,9,0,0,0
NODE_106254_length_175_cov_12.175000_1,0,0,26,0,0,0
NODE_106258_length_175_cov_9.625000_1,32,0,4,0,0,0
NODE_106261_length_175_cov_7.875000_1,8,0,12,0,0,0
NODE_106267_length_175_cov_6.258333_1,30,16,15,4,10,2
NODE_106270_length_175_cov_6.158333_1,0,12,29,16,34,0
NODE_106279_length_175_cov_4.916667_1,0,0,6,0,0,0
NODE_106281_length_175_cov_4.816667_1,16,0,50,0,4,0
NODE_106295_length_175_cov_3.125000_1,18,0,12,2,0,0
NODE_106305_length_175_cov_2.466667_1,1,0,6,0,2,8
NODE_106338_length_174_cov_1423.630252_1,24,0,40,0,0,0
NODE_106342_length_174_cov_245.252101_1,44,8,64,0,0,0
NODE_106348_length_174_cov_130.159664_1,24,22,39,22,55,30
NODE_106349_length_174_cov_126.773109_1,12,0,26,0,0,0
NODE_106350_length_174_cov_118.899160_1,235,170,273,842,323,127
NODE_106353_length_174_cov_79.016807_1,23,0,59,0,0,0
NODE_106355_length_174_cov_62.378151_1,198,0,246,0,6,0
NODE_106359_length_174_cov_46.016807_1,14,0,99,0,0,0
NODE_106361_length_174_cov_43.647059_1,35,0,202,0,0,0
NODE_106369_length_174_cov_27.546218_1,0,0,23,0,0,0
NODE_106370_length_174_cov_26.403361_1,75,0,25,0,0,0
NODE_106377_length_174_cov_20.571429_1,0,0,36,14,0,0
NODE_106387_length_174_cov_13.512605_1,12,0,45,6,4,0
NODE_106388_length_174_cov_12.000000_1,0,0,4,0,0,0
NODE_106391_length_174_cov_11.084034_1,42,0,31,0,0,0
NODE_106393_length_174_cov_10.781513_1,2,0,3,0,4,0
NODE_106395_length_174_cov_10.420168_1,16,0,3,0,0,18
NODE_106398_length_174_cov_8.823529_1,0,6,15,0,10,0
NODE_106402_length_174_cov_8.294118_1,26,2,0,12,11,0
NODE_106403_length_174_cov_8.117647_1,16,0,3,0,0,2
NODE_106405_length_174_cov_8.067227_1,21,12,5,18,0,0
NODE_106406_length_174_cov_7.932773_1,0,4,6,0,0,0
NODE_106414_length_174_cov_5.100840_1,10,0,0,0,4,0
NODE_106421_length_174_cov_4.352941_1,0,0,0,0,2,0
NODE_106427_length_174_cov_3.478992_1,0,0,8,2,0,0
NODE_106433_length_174_cov_3.268908_1,3,0,5,4,6,0
NODE_106449_length_174_cov_1.840336_1,0,0,15,0,0,0
NODE_106454_length_174_cov_1.504202_1,10,0,0,0,0,0
NODE_106456_length_174_cov_1.168067_1,0,0,5,0,2,0
NODE_106461_length_173_cov_343.771186_1,50,0,50,0,0,0
NODE_106467_length_173_cov_134.771186_1,175,84,219,139,63,47
NODE_106474_length_173_cov_55.550847_1,0,36,8,0,0,0
NODE_106480_length_173_cov_25.872881_1,58,2,84,0,0,0
NODE_106485_length_173_cov_20.898305_1,1,4,2,0,2,0
NODE_106486_length_173_cov_20.644068_1,0,0,8,16,6,0
NODE_106487_length_173_cov_19.771186_1,29,0,92,0,0,0
NODE_106503_length_173_cov_7.889831_1,47,0,55,0,0,0
NODE_106510_length_173_cov_5.322034_1,0,0,10,8,2,0
NODE_106515_length_173_cov_4.991525_1,0,0,71,0,0,0
NODE_106518_length_173_cov_4.559322_1,11,0,17,2,2,0
NODE_106519_length_173_cov_4.322034_1,18,0,2,0,1,0
NODE_106527_length_173_cov_3.406780_1,0,0,11,0,0,0
NODE_106536_length_173_cov_2.364407_1,0,0,1,0,0,0
NODE_106542_length_173_cov_2.152542_1,0,0,3,0,0,0
NODE_106557_length_172_cov_7317.846154_1,2912,2,3762,0,0,0
NODE_106558_length_172_cov_326.145299_1,319,0,390,0,0,0
NODE_106567_length_172_cov_64.880342_1,80,0,183,0,0,0
NODE_106571_length_172_cov_47.615385_1,58,0,77,0,0,0
NODE_106601_length_172_cov_10.025641_1,13,0,19,6,2,0
NODE_106610_length_172_cov_6.820513_1,4,0,17,0,0,0
NODE_106618_length_172_cov_5.111111_1,0,0,21,0,0,0
NODE_106619_length_172_cov_4.991453_1,0,0,15,0,0,0
NODE_106626_length_172_cov_3.504274_1,1,0,0,0,4,0
NODE_106627_length_172_cov_3.333333_1,0,0,7,12,4,2
NODE_106651_length_171_cov_1264.939655_1,72,0,54,0,0,0
NODE_106654_length_171_cov_244.068966_1,51,0,83,0,0,0
NODE_106655_length_171_cov_201.948276_1,0,0,4,0,0,0
NODE_106656_length_171_cov_196.965517_1,106,0,105,0,0,0
NODE_106661_length_171_cov_84.698276_1,0,0,5,0,0,0
NODE_106663_length_171_cov_68.431034_1,12,0,69,0,0,0
NODE_106673_length_171_cov_35.336207_1,17,0,16,0,0,0
NODE_106693_length_171_cov_14.310345_1,0,2,15,0,1,0
NODE_106699_length_171_cov_10.706897_1,17,0,104,0,0,0
NODE_106706_length_171_cov_7.948276_1,22,0,36,0,0,0
NODE_106714_length_171_cov_5.879310_1,16,4,2,0,0,0
NODE_106741_length_171_cov_2.250000_1,0,0,10,0,0,2
NODE_106746_length_171_cov_2.094828_1,8,0,10,0,0,0
NODE_106746_length_171_cov_2.094828_2,8,0,10,0,0,0
NODE_106755_length_171_cov_1.060345_1,0,0,6,0,2,0
NODE_106760_length_170_cov_489.200000_1,172,0,450,0,0,0
NODE_106761_length_170_cov_260.130435_1,159,0,336,0,2,2
NODE_106762_length_170_cov_185.321739_1,123,0,178,0,0,0
NODE_106767_length_170_cov_135.252174_1,0,0,0,0,4,0
NODE_106770_length_170_cov_116.200000_1,61,4,52,0,5,0
NODE_106772_length_170_cov_107.634783_1,205,0,247,0,0,0
NODE_106773_length_170_cov_103.130435_1,8,0,0,0,0,0
NODE_106774_length_170_cov_94.234783_1,9,0,20,0,0,0
NODE_106780_length_170_cov_63.913043_1,45,0,88,0,0,0
NODE_106781_length_170_cov_58.695652_1,38,0,56,0,16,4
NODE_106784_length_170_cov_30.582609_1,26,0,35,20,0,24
NODE_106788_length_170_cov_25.704348_1,164,3,170,8,18,0
NODE_106790_length_170_cov_22.295652_1,0,0,6,2,0,0
NODE_106815_length_170_cov_5.278261_1,0,0,5,0,0,0
NODE_106851_length_169_cov_431.236842_1,1500,42,1115,17,32,24
NODE_106853_length_169_cov_302.675439_1,36,0,36,0,0,0
NODE_106861_length_169_cov_138.298246_1,68,0,104,0,0,0
NODE_106872_length_169_cov_49.096491_1,44,0,62,6,0,8
NODE_106878_length_169_cov_38.903509_1,4,0,58,0,0,0
NODE_106880_length_169_cov_31.008772_1,111,0,190,0,0,0
NODE_106888_length_169_cov_19.535088_1,18,0,26,46,14,6
NODE_106900_length_169_cov_10.192982_1,0,0,7,0,2,0
NODE_106958_length_168_cov_261.433628_1,922,0,800,2,0,0
NODE_106960_length_168_cov_200.663717_1,8,0,16,0,0,0
NODE_106962_length_168_cov_102.327434_1,2,0,32,6,2,0
NODE_106963_length_168_cov_91.327434_1,132,0,230,0,0,0
NODE_106965_length_168_cov_78.690265_1,166,6,200,24,0,6
NODE_106968_length_168_cov_61.539823_1,4,0,42,0,0,0
NODE_106977_length_168_cov_34.805310_1,30,0,16,0,0,0
NODE_106981_length_168_cov_32.345133_1,14,0,90,0,0,0
NODE_106984_length_168_cov_28.256637_1,4,0,78,0,0,0
NODE_107048_length_168_cov_3.477876_1,0,0,6,0,0,0
NODE_107089_length_167_cov_1069.776786_1,410,0,468,0,0,0
NODE_107090_length_167_cov_846.687500_1,1131,0,2847,0,0,0
NODE_107095_length_167_cov_313.375000_1,76,0,103,0,0,0
NODE_107097_length_167_cov_189.535714_1,1129,1,753,1,10,0
NODE_107098_length_167_cov_168.553571_1,431,0,388,0,0,0
NODE_107099_length_167_cov_145.375000_1,0,0,16,0,0,0
NODE_107103_length_167_cov_52.866071_1,48,0,107,0,0,0
NODE_107109_length_167_cov_31.312500_1,33,0,17,0,0,0
NODE_107111_length_167_cov_26.366071_1,72,6,154,0,0,8
NODE_107137_length_167_cov_8.348214_1,0,0,19,0,0,0
NODE_107149_length_167_cov_5.169643_1,22,0,7,0,0,0
NODE_107160_length_167_cov_3.071429_1,0,2,7,30,16,0
NODE_107186_length_166_cov_1238.225225_1,136,0,76,0,0,0
NODE_107187_length_166_cov_749.855856_1,99,0,179,0,0,0
NODE_107189_length_166_cov_407.072072_1,126,0,112,0,0,0
NODE_107190_length_166_cov_293.702703_1,1751,38,1284,4,68,10
NODE_107191_length_166_cov_273.909910_1,28,14,63,4,0,0
NODE_107193_length_166_cov_214.261261_1,66,0,524,0,0,0
NODE_107195_length_166_cov_168.378378_1,22,0,21,2,0,0
NODE_107199_length_166_cov_120.693694_1,108,0,332,0,0,0
NODE_107207_length_166_cov_56.792793_1,42,24,22,10,28,8
NODE_107209_length_166_cov_50.396396_1,70,0,143,0,0,0
NODE_107262_length_166_cov_5.567568_1,0,0,0,4,0,0
NODE_107263_length_166_cov_5.423423_1,0,0,10,0,0,0
NODE_107272_length_166_cov_4.225225_1,0,0,20,0,0,0
NODE_107318_length_165_cov_413.481818_1,34,54,4,6,42,0
NODE_107321_length_165_cov_191.609091_1,8,0,22,0,0,0
NODE_107322_length_165_cov_187.118182_1,4,14,18,0,0,0
NODE_107327_length_165_cov_120.409091_1,37,0,25,0,0,0
NODE_107332_length_165_cov_89.245455_1,18,6,91,12,0,0
NODE_107339_length_165_cov_54.381818_1,40,0,37,0,0,0
NODE_107341_length_165_cov_47.881818_1,6,0,54,0,0,0
NODE_107354_length_165_cov_32.081818_1,54,0,111,0,0,0
NODE_107362_length_165_cov_23.363636_1,10,0,8,2,0,0
NODE_107380_length_165_cov_11.018182_1,8,0,7,0,0,0
NODE_107425_length_165_cov_3.318182_1,0,2,0,0,0,0
NODE_107454_length_164_cov_1279.743119_1,136,0,84,0,0,0
NODE_107459_length_164_cov_470.412844_1,102,0,270,0,0,0
NODE_107460_length_164_cov_423.137615_1,98,0,81,0,0,0
NODE_107464_length_164_cov_257.064220_1,9004,0,9155,0,1,4
NODE_107465_length_164_cov_205.761468_1,0,0,14,0,0,0
NODE_107474_length_164_cov_64.165138_1,2,0,0,0,0,0
NODE_107475_length_164_cov_63.009174_1,0,0,78,0,0,0
NODE_107486_length_164_cov_33.871560_1,11,0,58,0,0,0
NODE_107488_length_164_cov_30.568807_1,30,0,46,0,0,0
NODE_107505_length_164_cov_9.302752_1,0,655,2,78,0,0
NODE_107554_length_163_cov_364.731481_1,7,2,105,4,12,10
NODE_107560_length_163_cov_215.101852_1,362,0,342,0,0,0
NODE_107584_length_163_cov_51.370370_1,31,0,35,0,0,0
NODE_107587_length_163_cov_43.694444_1,18,0,45,0,0,0
NODE_107621_length_163_cov_9.861111_1,0,0,4,0,0,0
NODE_107689_length_162_cov_2680.149533_1,166,0,309,0,0,0
NODE_107692_length_162_cov_233.794393_1,3610,0,2535,0,0,0
NODE_107696_length_162_cov_122.355140_1,0,0,8,0,0,0
NODE_107699_length_162_cov_96.663551_1,0,0,63,0,0,0
NODE_107703_length_162_cov_71.700935_1,36,64,304,116,70,60
NODE_107705_length_162_cov_49.813084_1,130,0,179,0,0,0
NODE_107707_length_162_cov_47.915888_1,98,0,84,0,0,0
NODE_107719_length_162_cov_29.635514_1,13,0,0,6,0,6
NODE_107755_length_162_cov_7.392523_1,0,0,13,0,2,0
NODE_107823_length_161_cov_999.009434_1,26,0,56,0,0,0
NODE_107825_length_161_cov_685.301887_1,62,0,146,0,0,0
NODE_107826_length_161_cov_681.094340_1,196,16,270,0,0,0
NODE_107831_length_161_cov_327.518868_1,42,0,148,4,0,0
NODE_107833_length_161_cov_237.849057_1,159,0,222,0,0,0
NODE_107835_length_161_cov_226.132075_1,60,0,79,0,0,0
NODE_107836_length_161_cov_218.179245_1,0,0,12,0,0,0
NODE_107839_length_161_cov_137.179245_1,155,8,295,50,43,35
NODE_107840_length_161_cov_117.037736_1,61,20,133,10,8,2
NODE_107843_length_161_cov_107.320755_1,8,0,4,0,0,0
NODE_107846_length_161_cov_66.952830_1,41,0,162,0,0,0
NODE_107848_length_161_cov_52.367925_1,27,0,33,0,0,0
NODE_107851_length_161_cov_48.462264_1,7,0,12,0,0,0
NODE_107852_length_161_cov_46.952830_1,34,0,268,0,0,0
NODE_107858_length_161_cov_39.103774_1,0,0,11,15,0,0
NODE_107860_length_161_cov_30.075472_1,20,0,50,0,0,0
NODE_107862_length_161_cov_29.405660_1,5,0,0,0,2,0
NODE_107868_length_161_cov_18.698113_1,11,0,46,0,0,0
NODE_107922_length_160_cov_697.419048_1,206,292,1214,110,168,134
NODE_107924_length_160_cov_256.514286_1,509,0,763,0,0,0
NODE_107927_length_160_cov_164.180952_1,156,0,428,0,0,0
NODE_107928_length_160_cov_162.647619_1,20,282,26,44,210,142
NODE_107932_length_160_cov_135.733333_1,52,0,76,0,0,0
NODE_107940_length_160_cov_62.009524_1,25,0,52,2,0,0
NODE_107942_length_160_cov_55.066667_1,0,0,0,2,0,0
NODE_107954_length_160_cov_22.657143_1,0,0,8,11,12,0
NODE_107972_length_160_cov_11.085714_1,0,281,7,17,60,31
NODE_107988_length_160_cov_5.571429_1,4,0,111,0,0,0
NODE_107997_length_160_cov_4.600000_1,0,0,17,0,0,0
NODE_108007_length_160_cov_3.409524_1,2,0,0,2,0,0
NODE_108047_length_159_cov_1678.759615_1,266,0,366,0,0,0
NODE_108049_length_159_cov_661.769231_1,200,0,591,4,0,0
NODE_108052_length_159_cov_592.221154_1,266,0,625,0,2,0
NODE_108053_length_159_cov_516.230769_1,110,12,171,6,2,0
NODE_108059_length_159_cov_178.451923_1,313,156,295,146,163,91
NODE_108068_length_159_cov_65.538462_1,4,34,16,0,12,0
NODE_108075_length_159_cov_43.307692_1,1,0,113,0,0,0
NODE_108084_length_159_cov_33.201923_1,6,0,0,0,0,0
NODE_108110_length_159_cov_14.086538_1,0,0,8,0,0,0
NODE_108117_length_159_cov_11.750000_1,6,0,20,0,0,0
NODE_108210_length_158_cov_1459.242718_1,16,0,36,0,0,0
NODE_108211_length_158_cov_1175.543689_1,68,2,38,18,6,6
NODE_108213_length_158_cov_326.242718_1,213,1,1179,0,0,0
NODE_108215_length_158_cov_206.233010_1,14,0,37,0,0,0
NODE_108223_length_158_cov_75.417476_1,0,0,4,0,0,0
NODE_108228_length_158_cov_52.601942_1,11,0,37,0,0,0
NODE_108229_length_158_cov_50.893204_1,34,0,47,0,0,0
NODE_108240_length_158_cov_30.679612_1,34,0,106,0,0,0
NODE_108262_length_158_cov_11.650485_1,40,0,141,0,0,0
NODE_108293_length_158_cov_4.320388_1,0,577,0,3,0,0
NODE_108323_length_158_cov_2.262136_1,0,0,11,0,0,0
NODE_108354_length_157_cov_241.549020_1,24,0,41,0,0,0
NODE_108355_length_157_cov_236.500000_1,212,0,330,0,0,0
NODE_108356_length_157_cov_217.872549_1,0,14,4,8,58,0
NODE_108363_length_157_cov_132.186275_1,44,0,197,6,11,0
NODE_108378_length_157_cov_40.519608_1,24,0,109,0,0,0
NODE_108397_length_157_cov_13.441176_1,0,0,7,6,0,0
NODE_108409_length_157_cov_9.774510_1,13,0,69,0,0,0
NODE_108489_length_156_cov_323.990099_1,466,0,319,0,0,0
NODE_108491_length_156_cov_235.237624_1,0,0,10,0,0,0
NODE_108492_length_156_cov_227.742574_1,604,33,612,209,686,0
NODE_108493_length_156_cov_193.356436_1,470,0,311,0,0,0
NODE_108496_length_156_cov_177.267327_1,358,8,1109,2,2,6
NODE_108504_length_156_cov_105.198020_1,11,0,13,0,0,0
NODE_108506_length_156_cov_84.198020_1,8,0,19,0,0,0
NODE_108507_length_156_cov_82.603960_1,38,0,46,4,10,0
NODE_108525_length_156_cov_24.099010_1,47,0,48,0,0,0
NODE_108540_length_156_cov_13.851485_1,10,0,22,0,0,0
NODE_108542_length_156_cov_12.603960_1,1,0,25,0,4,0
NODE_108582_length_156_cov_4.009901_1,14,0,2,0,0,0
NODE_108633_length_155_cov_831.560000_1,60,0,100,0,0,0
NODE_108634_length_155_cov_593.060000_1,726,2,836,0,0,0
NODE_108645_length_155_cov_149.690000_1,0,0,0,4,2,4
NODE_108650_length_155_cov_104.450000_1,0,0,2,0,0,0
NODE_108651_length_155_cov_101.180000_1,107,0,161,0,4,0
NODE_108699_length_155_cov_10.390000_1,8,0,14,0,0,0
NODE_108770_length_154_cov_65.989899_1,74,0,67,0,0,0
NODE_108781_length_154_cov_45.363636_1,123,0,354,0,0,0
NODE_108792_length_154_cov_34.111111_1,3,0,31,0,0,0
NODE_108803_length_154_cov_24.898990_1,10,50,30,95,41,8
NODE_108805_length_154_cov_20.575758_1,0,0,12,0,0,0
NODE_108879_length_154_cov_2.717172_1,0,0,11,0,0,0
NODE_108907_length_153_cov_1008.428571_1,106,0,202,4,6,0
NODE_108910_length_153_cov_785.469388_1,36,0,69,0,0,0
NODE_108913_length_153_cov_505.683673_1,18,0,12,0,0,0
NODE_108914_length_153_cov_329.806122_1,0,0,4,0,0,0
NODE_108916_length_153_cov_223.897959_1,65,0,92,0,0,0
NODE_108918_length_153_cov_176.877551_1,26,10,26,0,6,0
NODE_108920_length_153_cov_156.306122_1,26,6,40,14,12,0
NODE_108921_length_153_cov_132.826531_1,0,0,52,0,0,0
NODE_108930_length_153_cov_73.255102_1,8,2,18,6,13,0
NODE_108933_length_153_cov_59.377551_1,14,0,2,12,12,4
NODE_108968_length_153_cov_13.683673_1,0,0,20,0,0,0
NODE_108973_length_153_cov_12.408163_1,16,0,23,0,12,0
NODE_109001_length_153_cov_4.040816_1,5,2,12,0,0,6
NODE_109006_length_153_cov_3.540816_1,36,8,2,18,4,0
NODE_109047_length_152_cov_1738.164948_1,1498,0,1627,3,0,0
NODE_109050_length_152_cov_413.773196_1,103,0,174,0,0,0
NODE_109051_length_152_cov_313.030928_1,119,2,261,0,0,0
NODE_109052_length_152_cov_237.597938_1,131,0,205,12,20,0
NODE_109053_length_152_cov_181.195876_1,36,0,58,0,0,0
NODE_109057_length_152_cov_141.762887_1,134,139,407,111,148,50
NODE_109058_length_152_cov_124.020619_1,8,0,10,0,0,0
NODE_109059_length_152_cov_119.144330_1,36,17,147,42,43,12
NODE_109067_length_152_cov_66.907216_1,2,0,0,0,0,0
NODE_109078_length_152_cov_30.453608_1,11,0,14,6,0,8
NODE_109079_length_152_cov_30.051546_1,10,0,160,0,0,0
NODE_109085_length_152_cov_21.845361_1,0,0,0,0,2,0
NODE_109088_length_152_cov_20.752577_1,49,0,59,0,0,0
NODE_109100_length_152_cov_12.917526_1,54,0,50,0,0,0
NODE_109106_length_152_cov_11.000000_1,29,0,30,0,0,0
NODE_109180_length_151_cov_292.041667_1,15,0,30,0,0,0
NODE_109192_length_151_cov_87.604167_1,32,0,54,7,0,0
NODE_109201_length_151_cov_60.260417_1,0,4,6,0,0,0
NODE_109205_length_151_cov_45.343750_1,0,0,8,0,0,0
NODE_109208_length_151_cov_40.843750_1,37,0,19,0,0,0
NODE_109216_length_151_cov_28.572917_1,0,0,4,0,0,0
NODE_109235_length_151_cov_13.031250_1,0,0,7,0,0,0
NODE_109237_length_151_cov_11.302083_1,14,0,13,0,0,0
NODE_109254_length_151_cov_8.364583_1,10,0,2,0,0,0
NODE_109286_length_151_cov_3.416667_1,0,0,16,0,6,4
NODE_109317_length_150_cov_660.757895_1,17,0,2,0,0,0
NODE_109319_length_150_cov_393.915789_1,512,0,612,2,0,0
NODE_109320_length_150_cov_318.010526_1,66,24,21,16,18,0
NODE_109321_length_150_cov_311.842105_1,11,0,93,0,0,0
NODE_109327_length_150_cov_143.842105_1,2221,148,1641,50,120,84
NODE_109331_length_150_cov_113.800000_1,28,0,113,0,2,0
NODE_109332_length_150_cov_108.347368_1,16,0,49,0,0,0
NODE_109339_length_150_cov_78.684211_1,7,0,26,0,0,0
NODE_109349_length_150_cov_49.000000_1,0,0,8,0,0,0
NODE_109350_length_150_cov_45.505263_1,17,0,28,0,0,0
NODE_109356_length_150_cov_35.442105_1,22,20,107,3,2,0
NODE_109362_length_150_cov_28.526316_1,41,0,61,0,0,0
NODE_109365_length_150_cov_26.463158_1,12,0,18,0,4,0
NODE_109373_length_150_cov_20.884211_1,3,0,8,0,12,0
NODE_109379_length_150_cov_19.673684_1,0,0,3,0,0,0
NODE_109397_length_150_cov_9.989474_1,0,0,12,0,0,0
NODE_109481_length_149_cov_1208.638298_1,16,0,48,2,10,8
NODE_109483_length_149_cov_842.127660_1,1054,2,1149,0,0,1
NODE_109484_length_149_cov_454.117021_1,134,0,260,0,0,0
NODE_109485_length_149_cov_378.819149_1,68,0,95,0,0,0
NODE_109504_length_149_cov_54.946809_1,42,0,108,0,0,0
NODE_109507_length_149_cov_41.957447_1,18,0,25,0,0,0
NODE_109510_length_149_cov_40.585106_1,16,0,5,0,0,0
NODE_109518_length_149_cov_27.212766_1,11,0,43,0,0,0
NODE_109520_length_149_cov_26.223404_1,24,0,5,0,0,0
NODE_109541_length_149_cov_10.372340_1,6,0,0,0,0,0
NODE_109552_length_149_cov_7.638298_1,4,0,24,0,0,0
NODE_109613_length_148_cov_469.247312_1,168,0,85,0,0,0
NODE_109615_length_148_cov_283.096774_1,57,0,346,0,0,0
NODE_109617_length_148_cov_181.784946_1,31,0,2,0,0,0
NODE_109618_length_148_cov_136.204301_1,2,2,30,0,0,0
